match_id,radiant_win_lr_proba,radiant_win_gb_proba
65758,0.42,0.35
65762,0.86,0.75
65763,0.4,0.38
65770,0.21,0.49
65774,0.76,0.72
65775,0.7,0.61
65776,0.3,0.34
65780,0.44,0.46
65788,0.6,0.58
65794,0.63,0.64
65795,0.5,0.59
65801,0.54,0.44
65803,0.56,0.57
65811,0.39,0.28
65818,0.7,0.67
65821,0.47,0.38
65828,0.37,0.34
65841,0.48,0.51
65843,0.4,0.4
65848,0.41,0.43
65865,0.67,0.62
65866,0.25,0.23
65874,0.37,0.32
65878,0.33,0.38
65882,0.31,0.51
65883,0.58,0.61
65917,0.65,0.71
65923,0.48,0.47
65931,0.27,0.45
65934,0.16,0.2
65938,0.3,0.37
65949,0.42,0.72
65957,0.61,0.73
65960,0.59,0.58
65964,0.33,0.41
65980,0.52,0.46
65989,0.48,0.63
66002,0.84,0.73
66005,0.24,0.23
66019,0.27,0.31
66022,0.49,0.46
66026,0.5,0.52
66027,0.74,0.69
66030,0.28,0.34
66056,0.37,0.38
66065,0.28,0.4
66070,0.91,0.67
66074,0.32,0.47
66090,0.36,0.41
66100,0.62,0.62
66106,0.55,0.84
66110,0.64,0.75
66122,0.51,0.64
66123,0.37,0.3
66124,0.14,0.27
66131,0.43,0.37
66151,0.4,0.46
66172,0.42,0.38
66180,0.81,0.9
66191,0.65,0.75
66196,0.46,0.4
66199,0.49,0.38
66211,0.7,0.63
66233,0.34,0.4
66235,0.54,0.65
66237,0.39,0.68
66246,0.4,0.43
66249,0.74,0.69
66253,0.85,0.75
66262,0.79,0.74
66267,0.71,0.76
66272,0.46,0.49
66274,0.67,0.65
66276,0.23,0.3
66284,0.2,0.21
66288,0.4,0.31
66305,0.14,0.24
66309,0.45,0.45
66310,0.74,0.76
66314,0.29,0.46
66321,0.84,0.83
66345,0.81,0.82
66354,0.64,0.62
66358,0.85,0.81
66362,0.62,0.53
66379,0.31,0.33
66384,0.39,0.35
66385,0.45,0.5
66397,0.74,0.52
66398,0.67,0.53
66400,0.48,0.59
66404,0.61,0.8
66407,0.81,0.63
66414,0.62,0.64
66439,0.48,0.47
66448,0.23,0.38
66451,0.27,0.36
66490,0.82,0.58
66506,0.34,0.42
66509,0.46,0.51
66514,0.83,0.7
66517,0.64,0.62
66523,0.59,0.45
66524,0.5,0.57
66532,0.82,0.63
66536,0.64,0.63
66538,0.35,0.28
66543,0.75,0.6
66563,0.8,0.68
66569,0.62,0.75
66581,0.52,0.5
66593,0.27,0.36
66595,0.42,0.27
66607,0.7,0.6
66613,0.9,0.83
66637,0.57,0.63
66641,0.68,0.57
66642,0.77,0.7
66643,0.35,0.59
66645,0.66,0.72
66661,0.23,0.34
66662,0.61,0.52
66669,0.72,0.68
66670,0.43,0.55
66674,0.57,0.37
66677,0.29,0.44
66682,0.51,0.53
66684,0.69,0.77
66686,0.3,0.38
66695,0.5,0.54
66707,0.79,0.67
66717,0.61,0.43
66719,0.3,0.29
66720,0.12,0.16
66764,0.29,0.54
66774,0.75,0.65
66790,0.68,0.45
66809,0.24,0.34
66813,0.52,0.61
66846,0.23,0.42
66854,0.53,0.59
66855,0.76,0.81
66857,0.61,0.6
66875,0.13,0.19
66895,0.38,0.29
66896,0.21,0.26
66910,0.89,0.84
66912,0.59,0.57
66936,0.33,0.3
66942,0.64,0.61
66947,0.29,0.3
66954,0.27,0.28
66955,0.29,0.4
66967,0.71,0.65
66968,0.74,0.69
66969,0.33,0.36
66971,0.7,0.72
66975,0.21,0.23
67002,0.27,0.44
67008,0.53,0.65
67012,0.6,0.42
67014,0.59,0.62
67018,0.6,0.71
67021,0.79,0.77
67026,0.72,0.54
67043,0.68,0.56
67048,0.78,0.73
67049,0.49,0.41
67050,0.53,0.59
67064,0.75,0.64
67067,0.58,0.63
67080,0.61,0.55
67082,0.22,0.51
67089,0.7,0.75
67092,0.69,0.49
67102,0.3,0.54
67104,0.2,0.27
67114,0.28,0.35
67116,0.16,0.2
67121,0.64,0.67
67128,0.67,0.63
67136,0.32,0.58
67150,0.7,0.63
67161,0.89,0.78
67164,0.29,0.39
67165,0.49,0.43
67177,0.41,0.5
67181,0.36,0.28
67203,0.5,0.27
67208,0.67,0.6
67211,0.56,0.46
67220,0.73,0.73
67222,0.34,0.49
67243,0.91,0.87
67245,0.45,0.33
67263,0.3,0.32
67267,0.28,0.27
67278,0.29,0.53
67279,0.53,0.39
67289,0.49,0.5
67293,0.59,0.61
67294,0.51,0.66
67300,0.47,0.47
67316,0.18,0.45
67322,0.67,0.63
67325,0.21,0.27
67329,0.53,0.62
67330,0.59,0.62
67352,0.8,0.81
67353,0.85,0.87
67360,0.37,0.39
67362,0.64,0.55
67368,0.36,0.51
67369,0.56,0.63
67371,0.51,0.5
67396,0.61,0.56
67403,0.54,0.58
67404,0.71,0.61
67408,0.28,0.29
67409,0.61,0.71
67417,0.4,0.43
67420,0.2,0.25
67426,0.32,0.29
67452,0.59,0.53
67457,0.65,0.72
67464,0.66,0.6
67471,0.54,0.46
67473,0.62,0.61
67483,0.32,0.34
67490,0.11,0.22
67492,0.55,0.46
67500,0.27,0.41
67503,0.36,0.35
67511,0.65,0.59
67520,0.6,0.71
67521,0.67,0.64
67527,0.29,0.37
67533,0.57,0.53
67546,0.66,0.37
67551,0.62,0.8
67555,0.75,0.86
67557,0.71,0.64
67563,0.78,0.83
67568,0.7,0.74
67578,0.73,0.67
67579,0.31,0.18
67604,0.37,0.4
67605,0.22,0.29
67618,0.74,0.78
67625,0.74,0.67
67627,0.21,0.28
67631,0.71,0.62
67640,0.33,0.48
67660,0.55,0.45
67661,0.81,0.74
67668,0.66,0.68
67679,0.61,0.61
67686,0.71,0.45
67690,0.65,0.43
67692,0.6,0.52
67723,0.38,0.32
67740,0.44,0.51
67741,0.61,0.65
67747,0.36,0.56
67749,0.55,0.56
67778,0.73,0.65
67781,0.47,0.63
67797,0.66,0.54
67811,0.41,0.4
67813,0.36,0.5
67815,0.65,0.56
67819,0.24,0.24
67826,0.3,0.17
67830,0.13,0.26
67838,0.57,0.73
67839,0.8,0.77
67841,0.4,0.57
67843,0.7,0.65
67848,0.34,0.23
67849,0.64,0.51
67852,0.8,0.7
67854,0.29,0.29
67859,0.69,0.63
67861,0.61,0.52
67865,0.9,0.76
67869,0.65,0.59
67872,0.2,0.26
67880,0.81,0.82
67889,0.58,0.54
67902,0.83,0.75
67905,0.5,0.64
67906,0.64,0.55
67923,0.22,0.38
67924,0.37,0.36
67934,0.37,0.39
67951,0.26,0.39
67953,0.76,0.76
67954,0.45,0.31
67973,0.46,0.49
67974,0.68,0.68
67978,0.5,0.38
67994,0.37,0.52
67996,0.4,0.4
67997,0.57,0.41
68016,0.57,0.6
68021,0.35,0.31
68024,0.39,0.41
68060,0.61,0.52
68062,0.37,0.38
68068,0.7,0.68
68071,0.16,0.22
68074,0.31,0.47
68079,0.8,0.57
68092,0.62,0.45
68101,0.74,0.82
68104,0.6,0.63
68117,0.27,0.42
68118,0.77,0.77
68120,0.69,0.71
68125,0.62,0.51
68135,0.55,0.59
68137,0.18,0.27
68149,0.74,0.82
68151,0.71,0.64
68166,0.47,0.37
68167,0.2,0.34
68168,0.9,0.82
68180,0.43,0.69
68181,0.44,0.5
68183,0.18,0.27
68206,0.24,0.34
68212,0.47,0.58
68214,0.54,0.46
68228,0.84,0.76
68229,0.67,0.62
68233,0.3,0.4
68252,0.32,0.48
68253,0.44,0.41
68259,0.41,0.44
68262,0.46,0.29
68268,0.6,0.58
68269,0.45,0.55
68270,0.9,0.79
68276,0.63,0.72
68278,0.4,0.58
68285,0.68,0.58
68301,0.72,0.62
68323,0.65,0.58
68328,0.14,0.27
68341,0.49,0.62
68344,0.63,0.74
68354,0.54,0.39
68370,0.79,0.59
68384,0.5,0.66
68393,0.23,0.36
68394,0.31,0.37
68414,0.35,0.44
68416,0.85,0.84
68425,0.54,0.69
68432,0.17,0.19
68434,0.66,0.63
68443,0.39,0.27
68446,0.5,0.52
68454,0.35,0.44
68460,0.22,0.25
68478,0.67,0.67
68485,0.79,0.77
68501,0.67,0.54
68508,0.5,0.45
68509,0.69,0.59
68526,0.64,0.49
68541,0.73,0.73
68542,0.49,0.6
68553,0.54,0.66
68580,0.35,0.39
68614,0.93,0.86
68629,0.21,0.4
68633,0.76,0.63
68638,0.72,0.62
68643,0.08,0.27
68645,0.32,0.42
68652,0.58,0.6
68655,0.36,0.34
68666,0.79,0.67
68681,0.76,0.61
68698,0.32,0.26
68699,0.35,0.44
68706,0.64,0.52
68711,0.19,0.38
68713,0.57,0.7
68723,0.47,0.56
68731,0.67,0.45
68738,0.37,0.27
68753,0.67,0.72
68754,0.52,0.41
68757,0.36,0.49
68764,0.74,0.73
68776,0.87,0.82
68777,0.52,0.76
68780,0.44,0.34
68789,0.41,0.47
68795,0.33,0.26
68802,0.27,0.26
68805,0.35,0.46
68829,0.67,0.52
68832,0.41,0.5
68845,0.17,0.29
68849,0.17,0.36
68852,0.37,0.47
68861,0.45,0.52
68866,0.64,0.58
68882,0.35,0.48
68884,0.34,0.43
68909,0.45,0.34
68910,0.57,0.57
68914,0.33,0.42
68921,0.64,0.31
68924,0.57,0.49
68931,0.37,0.26
68935,0.44,0.3
68944,0.41,0.42
68951,0.51,0.44
68953,0.21,0.29
68954,0.64,0.5
68955,0.87,0.79
68959,0.68,0.73
68969,0.41,0.49
68985,0.41,0.39
68990,0.18,0.28
68993,0.86,0.84
69009,0.3,0.48
69010,0.51,0.77
69027,0.61,0.4
69028,0.91,0.83
69030,0.57,0.65
69037,0.87,0.81
69038,0.68,0.75
69045,0.11,0.24
69049,0.32,0.3
69051,0.75,0.72
69053,0.46,0.31
69060,0.89,0.72
69062,0.45,0.29
69065,0.59,0.5
69075,0.48,0.47
69079,0.36,0.53
69083,0.37,0.38
69084,0.86,0.84
69092,0.61,0.5
69099,0.43,0.42
69100,0.27,0.38
69109,0.47,0.56
69113,0.36,0.29
69116,0.64,0.57
69117,0.81,0.49
69123,0.38,0.56
69125,0.56,0.53
69130,0.4,0.28
69137,0.74,0.78
69140,0.19,0.22
69150,0.27,0.22
69173,0.27,0.23
69188,0.35,0.39
69189,0.62,0.36
69193,0.85,0.66
69205,0.92,0.83
69211,0.54,0.43
69212,0.79,0.73
69218,0.51,0.51
69240,0.19,0.39
69243,0.26,0.57
69253,0.59,0.64
69258,0.65,0.62
69269,0.76,0.68
69273,0.54,0.64
69289,0.36,0.37
69290,0.15,0.24
69295,0.58,0.63
69299,0.76,0.64
69325,0.62,0.61
69331,0.27,0.34
69334,0.16,0.29
69339,0.49,0.61
69341,0.86,0.74
69360,0.38,0.51
69362,0.53,0.4
69367,0.46,0.48
69390,0.83,0.8
69398,0.71,0.59
69399,0.23,0.32
69403,0.58,0.73
69424,0.5,0.66
69425,0.92,0.76
69428,0.45,0.53
69435,0.78,0.66
69440,0.53,0.55
69449,0.06,0.19
69459,0.66,0.73
69463,0.54,0.77
69472,0.38,0.52
69475,0.53,0.48
69477,0.38,0.45
69481,0.3,0.4
69484,0.58,0.47
69506,0.53,0.6
69514,0.43,0.45
69517,0.88,0.89
69535,0.55,0.57
69538,0.33,0.37
69553,0.06,0.08
69554,0.69,0.56
69572,0.45,0.5
69583,0.57,0.46
69589,0.16,0.33
69591,0.21,0.37
69611,0.55,0.5
69626,0.22,0.27
69629,0.6,0.7
69659,0.53,0.63
69664,0.52,0.49
69674,0.6,0.53
69683,0.34,0.41
69697,0.95,0.9
69699,0.56,0.32
69702,0.36,0.45
69710,0.4,0.36
69719,0.89,0.74
69728,0.36,0.37
69732,0.13,0.28
69733,0.54,0.64
69734,0.53,0.63
69736,0.36,0.44
69738,0.65,0.77
69739,0.67,0.61
69761,0.74,0.64
69763,0.2,0.23
69783,0.57,0.39
69786,0.34,0.39
69796,0.27,0.4
69798,0.52,0.69
69808,0.45,0.47
69811,0.49,0.51
69812,0.6,0.57
69815,0.47,0.54
69816,0.4,0.58
69820,0.61,0.56
69824,0.75,0.84
69828,0.63,0.59
69829,0.37,0.48
69832,0.57,0.58
69861,0.44,0.46
69875,0.48,0.32
69877,0.27,0.42
69883,0.87,0.82
69890,0.43,0.54
69896,0.42,0.66
69912,0.45,0.39
69920,0.61,0.68
69923,0.91,0.92
69930,0.62,0.62
69935,0.52,0.62
69938,0.4,0.33
69940,0.3,0.53
69943,0.86,0.85
69955,0.36,0.57
69964,0.93,0.63
69983,0.72,0.61
69985,0.51,0.47
69986,0.69,0.65
69991,0.03,0.1
69996,0.16,0.27
69997,0.78,0.69
69998,0.65,0.42
70001,0.14,0.33
70008,0.56,0.51
70016,0.37,0.4
70017,0.15,0.24
70020,0.42,0.47
70023,0.32,0.43
70028,0.64,0.67
70030,0.24,0.26
70035,0.56,0.4
70037,0.39,0.42
70038,0.66,0.7
70047,0.65,0.69
70050,0.51,0.47
70053,0.69,0.44
70054,0.51,0.59
70057,0.23,0.27
70062,0.14,0.23
70063,0.63,0.56
70064,0.76,0.78
70080,0.34,0.37
70081,0.7,0.55
70082,0.89,0.79
70085,0.56,0.62
70096,0.41,0.57
70097,0.66,0.64
70098,0.44,0.4
70103,0.08,0.13
70117,0.82,0.44
70122,0.18,0.23
70136,0.65,0.6
70138,0.46,0.4
70143,0.55,0.58
70147,0.35,0.49
70160,0.39,0.34
70164,0.37,0.48
70179,0.94,0.83
70186,0.53,0.32
70190,0.54,0.55
70205,0.18,0.25
70207,0.33,0.35
70224,0.25,0.37
70241,0.38,0.37
70251,0.02,0.05
70266,0.5,0.64
70269,0.7,0.68
70272,0.02,0.06
70275,0.85,0.83
70277,0.62,0.53
70279,0.27,0.48
70286,0.85,0.58
70289,0.45,0.44
70290,0.28,0.26
70301,0.72,0.74
70306,0.6,0.48
70312,0.61,0.46
70318,0.56,0.47
70321,0.39,0.45
70325,0.57,0.67
70329,0.33,0.38
70330,0.57,0.62
70342,0.86,0.88
70347,0.44,0.41
70353,0.54,0.53
70360,0.05,0.17
70365,0.85,0.68
70368,0.59,0.28
70381,0.27,0.45
70400,0.59,0.29
70402,0.38,0.44
70411,0.33,0.26
70414,0.89,0.85
70421,0.85,0.77
70433,0.47,0.47
70442,0.74,0.64
70448,0.27,0.41
70455,0.67,0.6
70480,0.5,0.46
70481,0.7,0.42
70482,0.33,0.25
70493,0.42,0.5
70496,0.6,0.56
70509,0.36,0.65
70512,0.49,0.37
70513,0.62,0.58
70536,0.67,0.42
70556,0.83,0.75
70573,0.56,0.61
70588,0.44,0.68
70609,0.44,0.61
70619,0.77,0.43
70628,0.38,0.29
70635,0.74,0.54
70641,0.75,0.71
70649,0.76,0.55
70662,0.84,0.74
70664,0.36,0.59
70672,0.37,0.26
70676,0.69,0.64
70677,0.31,0.54
70678,0.67,0.68
70680,0.4,0.44
70685,0.39,0.36
70692,0.57,0.5
70694,0.1,0.14
70697,0.2,0.4
70699,0.59,0.68
70708,0.82,0.62
70737,0.36,0.52
70746,0.73,0.55
70762,0.56,0.66
70768,0.48,0.55
70775,0.82,0.68
70785,0.17,0.4
70786,0.36,0.34
70794,0.62,0.65
70795,0.24,0.22
70797,0.7,0.61
70800,0.65,0.59
70803,0.3,0.36
70807,0.18,0.14
70809,0.87,0.77
70810,0.07,0.12
70815,0.75,0.64
70825,0.56,0.42
70838,0.59,0.63
70842,0.5,0.48
70846,0.76,0.49
70863,0.25,0.37
70871,0.36,0.42
70873,0.83,0.8
70876,0.73,0.69
70877,0.58,0.78
70881,0.2,0.26
70893,0.74,0.66
70905,0.96,0.87
70909,0.59,0.44
70911,0.44,0.37
70913,0.67,0.65
70914,0.26,0.33
70927,0.4,0.3
70929,0.16,0.25
70952,0.97,0.94
70957,0.54,0.6
70976,0.55,0.53
70981,0.76,0.83
70985,0.67,0.45
70986,0.53,0.38
70989,0.43,0.7
70995,0.46,0.73
70998,0.38,0.38
71029,0.61,0.57
71031,0.83,0.63
71035,0.38,0.44
71047,0.9,0.85
71053,0.85,0.78
71066,0.38,0.56
71070,0.73,0.76
71074,0.83,0.79
71079,0.6,0.62
71092,0.39,0.47
71093,0.5,0.28
71097,0.27,0.33
71099,0.44,0.63
71102,0.42,0.5
71106,0.24,0.35
71110,0.55,0.36
71116,0.23,0.31
71117,0.39,0.33
71126,0.52,0.6
71138,0.9,0.81
71139,0.72,0.66
71140,0.76,0.71
71143,0.71,0.54
71144,0.69,0.52
71145,0.77,0.83
71146,0.62,0.42
71153,0.2,0.49
71164,0.18,0.37
71168,0.45,0.29
71173,0.21,0.23
71186,0.47,0.37
71187,0.34,0.42
71190,0.59,0.5
71193,0.2,0.42
71206,0.94,0.9
71213,0.59,0.61
71217,0.52,0.46
71220,0.65,0.69
71230,0.85,0.82
71259,0.21,0.13
71260,0.92,0.87
71263,0.43,0.53
71283,0.58,0.72
71285,0.83,0.73
71296,0.86,0.74
71301,0.78,0.78
71304,0.88,0.92
71315,0.86,0.82
71317,0.22,0.35
71327,0.61,0.42
71345,0.9,0.8
71355,0.5,0.65
71358,0.27,0.44
71366,0.38,0.36
71372,0.37,0.3
71375,0.51,0.38
71379,0.58,0.66
71382,0.34,0.34
71386,0.44,0.49
71389,0.51,0.72
71395,0.6,0.64
71401,0.63,0.54
71405,0.28,0.33
71407,0.57,0.67
71411,0.74,0.56
71413,0.37,0.57
71429,0.89,0.78
71432,0.27,0.34
71434,0.47,0.49
71437,0.19,0.23
71451,0.57,0.51
71453,0.17,0.32
71454,0.52,0.58
71462,0.15,0.25
71463,0.86,0.65
71472,0.61,0.47
71494,0.4,0.29
71495,0.74,0.52
71496,0.32,0.34
71508,0.47,0.49
71522,0.87,0.87
71526,0.55,0.61
71540,0.25,0.37
71541,0.8,0.79
71567,0.43,0.38
71569,0.25,0.24
71570,0.49,0.28
71587,0.48,0.58
71590,0.44,0.27
71596,0.24,0.35
71604,0.87,0.74
71614,0.79,0.54
71620,0.1,0.17
71626,0.37,0.46
71641,0.56,0.51
71643,0.61,0.56
71645,0.55,0.45
71659,0.34,0.3
71667,0.69,0.63
71679,0.71,0.71
71683,0.4,0.43
71685,0.55,0.65
71692,0.75,0.85
71706,0.62,0.57
71718,0.29,0.4
71720,0.29,0.48
71728,0.69,0.43
71754,0.32,0.37
71758,0.5,0.58
71766,0.86,0.84
71783,0.49,0.6
71810,0.21,0.26
71813,0.67,0.63
71815,0.21,0.22
71826,0.79,0.83
71830,0.22,0.19
71833,0.37,0.46
71840,0.21,0.29
71841,0.42,0.45
71848,0.67,0.83
71859,0.75,0.76
71867,0.61,0.58
71876,0.21,0.3
71880,0.74,0.59
71891,0.28,0.38
71894,0.22,0.39
71895,0.45,0.53
71909,0.79,0.61
71911,0.44,0.28
71932,0.1,0.19
71938,0.48,0.36
71941,0.37,0.47
71943,0.22,0.36
71946,0.46,0.63
71949,0.61,0.65
71962,0.64,0.47
71964,0.66,0.61
71982,0.47,0.56
71984,0.66,0.47
71985,0.41,0.61
71986,0.57,0.33
71993,0.39,0.5
72005,0.34,0.28
72010,0.32,0.54
72033,0.51,0.52
72036,0.56,0.52
72042,0.54,0.45
72054,0.36,0.53
72063,0.66,0.68
72064,0.43,0.48
72074,0.79,0.69
72079,0.19,0.25
72086,0.73,0.4
72089,0.29,0.43
72091,0.46,0.49
72101,0.24,0.15
72108,0.71,0.67
72112,0.44,0.47
72116,0.44,0.39
72124,0.44,0.41
72129,0.28,0.39
72147,0.59,0.61
72156,0.41,0.23
72157,0.37,0.24
72160,0.59,0.77
72162,0.72,0.53
72165,0.51,0.49
72169,0.24,0.27
72182,0.7,0.51
72196,0.64,0.51
72214,0.51,0.52
72224,0.1,0.14
72226,0.56,0.37
72227,0.28,0.26
72228,0.35,0.52
72231,0.76,0.56
72236,0.41,0.51
72243,0.79,0.74
72246,0.34,0.44
72255,0.89,0.87
72267,0.19,0.19
72289,0.31,0.33
72294,0.51,0.38
72299,0.35,0.67
72303,0.79,0.84
72307,0.4,0.44
72310,0.47,0.59
72313,0.45,0.78
72317,0.45,0.37
72325,0.88,0.85
72336,0.71,0.58
72362,0.53,0.48
72369,0.72,0.56
72371,0.84,0.7
72372,0.65,0.56
72380,0.29,0.38
72384,0.38,0.52
72390,0.21,0.17
72396,0.13,0.2
72397,0.37,0.33
72400,0.42,0.53
72401,0.57,0.6
72404,0.22,0.3
72406,0.19,0.24
72420,0.63,0.76
72429,0.25,0.24
72443,0.47,0.54
72447,0.43,0.39
72453,0.93,0.87
72470,0.2,0.3
72473,0.26,0.54
72474,0.5,0.59
72492,0.54,0.41
72505,0.25,0.44
72514,0.47,0.48
72521,0.55,0.33
72527,0.72,0.62
72528,0.76,0.76
72533,0.83,0.73
72538,0.35,0.29
72543,0.82,0.68
72550,0.3,0.2
72560,0.54,0.61
72570,0.56,0.51
72574,0.65,0.65
72579,0.56,0.6
72580,0.8,0.81
72585,0.67,0.69
72588,0.58,0.47
72593,0.13,0.24
72594,0.41,0.31
72607,0.62,0.53
72609,0.51,0.32
72610,0.5,0.57
72611,0.1,0.12
72619,0.7,0.75
72634,0.36,0.41
72642,0.34,0.38
72647,0.38,0.26
72648,0.59,0.57
72650,0.41,0.3
72656,0.86,0.85
72662,0.84,0.78
72663,0.61,0.54
72665,0.41,0.6
72673,0.66,0.68
72685,0.65,0.67
72703,0.39,0.4
72705,0.36,0.32
72712,0.33,0.2
72718,0.42,0.49
72729,0.65,0.37
72732,0.37,0.58
72737,0.44,0.4
72739,0.43,0.52
72749,0.33,0.36
72770,0.55,0.57
72777,0.73,0.71
72804,0.62,0.51
72808,0.54,0.61
72828,0.79,0.69
72834,0.74,0.69
72840,0.9,0.87
72849,0.44,0.39
72850,0.28,0.37
72865,0.73,0.49
72867,0.51,0.55
72883,0.44,0.44
72884,0.73,0.74
72894,0.69,0.71
72898,0.6,0.73
72904,0.65,0.63
72906,0.76,0.67
72908,0.9,0.78
72922,0.65,0.5
72944,0.58,0.71
72949,0.66,0.83
72960,0.45,0.42
72967,0.59,0.59
72970,0.31,0.19
72973,0.39,0.25
72974,0.68,0.7
72975,0.38,0.52
72983,0.92,0.85
72996,0.33,0.25
73004,0.46,0.32
73006,0.56,0.59
73013,0.44,0.32
73018,0.46,0.49
73026,0.66,0.54
73030,0.51,0.38
73031,0.35,0.31
73040,0.72,0.5
73053,0.85,0.79
73056,0.86,0.65
73063,0.35,0.5
73068,0.96,0.91
73069,0.5,0.59
73081,0.84,0.74
73086,0.42,0.38
73092,0.66,0.66
73111,0.89,0.83
73120,0.43,0.45
73122,0.56,0.58
73123,0.68,0.75
73131,0.43,0.57
73133,0.17,0.12
73146,0.53,0.45
73151,0.65,0.69
73154,0.57,0.4
73157,0.2,0.39
73178,0.7,0.61
73189,0.58,0.55
73196,0.84,0.75
73203,0.79,0.53
73205,0.43,0.49
73211,0.27,0.42
73220,0.67,0.58
73235,0.66,0.44
73237,0.4,0.56
73239,0.2,0.36
73242,0.3,0.32
73252,0.34,0.32
73263,0.62,0.51
73273,0.49,0.43
73276,0.26,0.38
73278,0.83,0.72
73287,0.68,0.71
73302,0.34,0.44
73306,0.63,0.55
73312,0.64,0.65
73317,0.53,0.49
73323,0.13,0.29
73338,0.51,0.5
73350,0.46,0.69
73356,0.14,0.2
73358,0.23,0.22
73367,0.36,0.75
73368,0.2,0.17
73373,0.82,0.72
73378,0.28,0.27
73382,0.74,0.67
73383,0.62,0.43
73396,0.1,0.2
73412,0.41,0.43
73419,0.46,0.58
73423,0.19,0.26
73428,0.31,0.42
73443,0.39,0.46
73445,0.2,0.23
73449,0.76,0.72
73451,0.17,0.21
73456,0.18,0.35
73466,0.63,0.67
73468,0.37,0.39
73486,0.46,0.58
73488,0.14,0.15
73489,0.57,0.54
73494,0.64,0.62
73501,0.68,0.4
73511,0.64,0.59
73515,0.07,0.16
73520,0.35,0.32
73523,0.31,0.3
73538,0.73,0.59
73539,0.85,0.7
73544,0.26,0.25
73545,0.62,0.46
73546,0.31,0.34
73549,0.44,0.47
73555,0.54,0.51
73566,0.74,0.65
73576,0.56,0.43
73580,0.54,0.47
73589,0.79,0.73
73598,0.32,0.46
73599,0.63,0.47
73602,0.17,0.33
73624,0.83,0.85
73625,0.42,0.34
73626,0.83,0.67
73632,0.63,0.46
73640,0.49,0.65
73644,0.59,0.55
73663,0.83,0.78
73667,0.5,0.54
73668,0.12,0.21
73672,0.65,0.64
73677,0.09,0.15
73711,0.38,0.31
73719,0.55,0.54
73729,0.43,0.49
73733,0.76,0.62
73741,0.45,0.37
73744,0.62,0.58
73752,0.7,0.58
73757,0.88,0.78
73761,0.86,0.71
73762,0.37,0.39
73774,0.79,0.69
73777,0.37,0.31
73815,0.64,0.51
73820,0.68,0.69
73829,0.31,0.41
73830,0.71,0.67
73841,0.19,0.27
73850,0.88,0.86
73856,0.39,0.36
73878,0.15,0.22
73884,0.52,0.47
73888,0.56,0.56
73889,0.69,0.7
73890,0.49,0.35
73893,0.24,0.4
73899,0.78,0.8
73910,0.17,0.37
73913,0.24,0.31
73918,0.32,0.42
73919,0.36,0.51
73920,0.46,0.32
73927,0.31,0.35
73933,0.51,0.66
73943,0.37,0.59
73946,0.51,0.48
73949,0.82,0.6
73952,0.36,0.27
73957,0.47,0.61
73959,0.2,0.5
73963,0.56,0.6
73973,0.69,0.69
73974,0.66,0.57
73987,0.87,0.75
73991,0.2,0.26
73992,0.34,0.68
74004,0.35,0.47
74012,0.55,0.43
74018,0.31,0.57
74020,0.67,0.6
74027,0.74,0.62
74048,0.78,0.76
74057,0.19,0.26
74058,0.64,0.51
74064,0.66,0.54
74065,0.15,0.25
74070,0.3,0.19
74075,0.42,0.39
74076,0.23,0.26
74078,0.16,0.22
74085,0.68,0.64
74097,0.95,0.88
74098,0.71,0.6
74106,0.4,0.35
74107,0.32,0.5
74112,0.61,0.5
74116,0.9,0.81
74130,0.73,0.78
74149,0.86,0.74
74153,0.57,0.38
74154,0.65,0.59
74173,0.68,0.64
74181,0.61,0.55
74190,0.05,0.12
74193,0.13,0.15
74203,0.85,0.82
74235,0.93,0.7
74237,0.71,0.68
74240,0.55,0.49
74256,0.44,0.45
74258,0.6,0.55
74259,0.33,0.46
74267,0.62,0.66
74270,0.25,0.27
74284,0.87,0.78
74287,0.42,0.47
74291,0.78,0.74
74292,0.67,0.63
74299,0.77,0.67
74306,0.12,0.23
74318,0.79,0.77
74323,0.35,0.35
74334,0.19,0.28
74341,0.62,0.61
74351,0.85,0.8
74352,0.4,0.58
74363,0.09,0.23
74369,0.74,0.61
74380,0.44,0.47
74390,0.68,0.45
74393,0.09,0.19
74395,0.3,0.32
74416,0.35,0.48
74436,0.71,0.59
74443,0.68,0.6
74452,0.42,0.68
74454,0.63,0.57
74463,0.3,0.28
74473,0.5,0.46
74480,0.71,0.62
74484,0.79,0.59
74489,0.35,0.33
74490,0.89,0.75
74491,0.44,0.38
74502,0.68,0.41
74521,0.52,0.44
74529,0.55,0.32
74531,0.54,0.39
74535,0.1,0.25
74543,0.79,0.73
74545,0.79,0.68
74555,0.29,0.3
74566,0.46,0.38
74575,0.65,0.55
74576,0.7,0.51
74577,0.57,0.67
74612,0.64,0.4
74615,0.5,0.41
74617,0.3,0.2
74618,0.57,0.66
74621,0.34,0.35
74622,0.45,0.59
74634,0.21,0.29
74636,0.48,0.68
74638,0.24,0.3
74643,0.71,0.67
74644,0.48,0.62
74649,0.1,0.3
74665,0.64,0.58
74675,0.08,0.19
74692,0.69,0.81
74718,0.32,0.4
74719,0.42,0.61
74729,0.72,0.59
74736,0.87,0.89
74743,0.72,0.41
74747,0.7,0.57
74748,0.65,0.6
74751,0.44,0.5
74760,0.3,0.31
74762,0.5,0.37
74763,0.41,0.66
74778,0.71,0.63
74780,0.75,0.83
74782,0.1,0.2
74791,0.48,0.51
74792,0.6,0.71
74795,0.62,0.58
74807,0.35,0.28
